prediction,target,error,abs_error,std,symbol,sector,year,date
0.3843163251876831,1.1698824629225621,-0.785566137734879,0.785566137734879,0.3251641094684601,PANW,Technology,2023,2023-01-26
0.38313958048820496,0.2780148391783593,0.10512474130984567,0.10512474130984567,0.28775665163993835,PANW,Technology,2023,2023-07-28
0.09292983263731003,-0.2815529118599727,0.37448274449728275,0.37448274449728275,0.12142582982778549,PFE,Healthcare,2022,2022-07-12
0.13828273117542267,-0.37655242024782914,0.5148351514232519,0.5148351514232519,0.13091766834259033,PFE,Healthcare,2023,2023-01-10
0.12572835385799408,-0.14791556226704566,0.27364391612503974,0.27364391612503974,0.14470037817955017,PFE,Healthcare,2023,2023-07-13
0.026678025722503662,0.05616237755491901,-0.02948435183241535,0.02948435183241535,0.15637975931167603,PG,Consumer Defensive,2022,2022-07-12
0.023121273145079613,0.01607008919876075,0.007051183946318863,0.007051183946318863,0.16490814089775085,PG,Consumer Defensive,2023,2023-01-10
0.05973511189222336,0.1332515194877199,-0.07351640759549655,0.07351640759549655,0.15982991456985474,PG,Consumer Defensive,2023,2023-07-13
0.1072796881198883,-0.016413376392478383,0.1236930645123667,0.1236930645123667,0.127560555934906,PGR,Financial Services,2022,2022-07-12
0.07824523746967316,0.2658647379198917,-0.18761950045021852,0.18761950045021852,0.1509435623884201,PGR,Financial Services,2023,2023-01-10
0.07559109479188919,0.9041281821099221,-0.8285370873180329,0.8285370873180329,0.1458704024553299,PGR,Financial Services,2023,2023-07-13
0.03634380176663399,0.07916032928000964,-0.042816527513375655,0.042816527513375655,0.14215555787086487,PLD,Real Estate,2022,2022-07-12
0.08258137851953506,0.1634850703421228,-0.08090369182258775,0.08090369182258775,0.1563664823770523,PLD,Real Estate,2023,2023-01-10
0.03385515138506889,-0.017351476177402902,0.051206627562471796,0.051206627562471796,0.15877781808376312,PLD,Real Estate,2023,2023-07-13
0.12681540846824646,0.05394349034545254,0.07287191812279392,0.07287191812279392,0.14753416180610657,PM,Consumer Defensive,2022,2022-09-20
0.08379506319761276,0.039246268277568726,0.04454879492004404,0.04454879492004404,0.1389145702123642,PM,Consumer Defensive,2023,2023-03-22
0.10226862132549286,0.3330078211898714,-0.23073919986437852,0.23073919986437852,0.1502145528793335,PM,Consumer Defensive,2023,2023-09-21
0.08616538345813751,-0.05053042538619813,0.13669580884433563,0.13669580884433563,0.1671627312898636,QCOM,Technology,2022,2022-07-12
0.06644348800182343,0.2210256156133845,-0.15458212761156107,0.15458212761156107,0.17130649089813232,QCOM,Technology,2023,2023-01-10
0.0909171774983406,0.7294358795034773,-0.6385187020051367,0.6385187020051367,0.15934576094150543,QCOM,Technology,2023,2023-07-13
0.09850504249334335,0.18176001781163095,-0.0832549753182876,0.0832549753182876,0.1304546296596527,REGN,Healthcare,2022,2022-07-12
0.0978655219078064,0.31049423847691,-0.2126287165691036,0.2126287165691036,0.14013512432575226,REGN,Healthcare,2023,2023-01-10
0.09991996735334396,0.5008876381310059,-0.40096767077766193,0.40096767077766193,0.1334449201822281,REGN,Healthcare,2023,2023-07-13
0.04990467056632042,0.05246054673670831,-0.00255587617038789,0.00255587617038789,0.1607288420200348,RTX,Industrials,2022,2022-07-12
0.044441841542720795,-0.12370056457408106,0.16814240611680187,0.16814240611680187,0.16570353507995605,RTX,Industrials,2023,2023-01-10
0.04451785981655121,0.07426447776190397,-0.029746617945352757,0.029746617945352757,0.17004670202732086,RTX,Industrials,2023,2023-07-13
0.029738817363977432,-0.023408059689646817,0.05314687705362425,0.05314687705362425,0.1694779396057129,SCHW,Financial Services,2022,2022-07-12
0.05835144221782684,-0.224898561529438,0.28325000374726483,0.28325000374726483,0.17754986882209778,SCHW,Financial Services,2023,2023-01-10
0.10923229157924652,0.2724377157137586,-0.16320542413451206,0.16320542413451206,0.19033509492874146,SCHW,Financial Services,2023,2023-07-13
0.06842036545276642,0.786509270741078,-0.7180889052883116,0.7180889052883116,0.18366661667823792,SLB,Energy,2022,2022-07-12
0.04131780564785004,-0.11110802440442663,0.15242583005227667,0.15242583005227667,0.16506952047348022,SLB,Energy,2023,2023-01-10
0.054667964577674866,-0.14700902882931072,0.20167699340698558,0.20167699340698558,0.1811799257993698,SLB,Energy,2023,2023-07-13
0.05312031880021095,0.032648021248095495,0.020472297552115458,0.020472297552115458,0.16786396503448486,SO,Utilities,2022,2022-07-12
0.07795192301273346,0.033178260273016576,0.044773662739716884,0.044773662739716884,0.19402003288269043,SO,Utilities,2023,2023-01-10
0.02020455338060856,0.16555342992292388,-0.14534887654231532,0.14534887654231532,0.2233305126428604,SO,Utilities,2023,2023-07-13
0.10281508415937424,0.2023597456434576,-0.09954466148408336,0.09954466148408336,0.10271835327148438,SPGI,Financial Services,2022,2022-07-12
0.10001800209283829,0.23703284683236384,-0.13701484473952555,0.13701484473952555,0.1109687089920044,SPGI,Financial Services,2023,2023-01-10
0.08865617960691452,0.1813752008279176,-0.09271902122100309,0.09271902122100309,0.11502137035131454,SPGI,Financial Services,2023,2023-07-13
0.08006436377763748,0.5489537197900002,-0.4688893560123627,0.4688893560123627,0.13831135630607605,SYK,Healthcare,2022,2022-07-12
0.07042106986045837,0.18384628781285542,-0.11342521795239704,0.11342521795239704,0.13599072396755219,SYK,Healthcare,2023,2023-01-10
0.09018117934465408,0.10768525949434327,-0.017504080149689183,0.017504080149689183,0.13532476127147675,SYK,Healthcare,2023,2023-07-13
0.026014892384409904,-0.21774558094111723,0.24376047332552714,0.24376047332552714,0.20124663412570953,T,Communication Services,2022,2022-07-12
0.0410902313888073,-0.10877083432315458,0.1498610657119619,0.1498610657119619,0.19132275879383087,T,Communication Services,2023,2023-01-10
0.05274508520960808,0.3130029145797002,-0.2602578293700921,0.2602578293700921,0.17766627669334412,T,Communication Services,2023,2023-07-13
0.07630975544452667,0.46454531285374756,-0.3882355574092209,0.3882355574092209,0.1913960576057434,TJX,Consumer Cyclical,2022,2022-07-12
0.07612602412700653,0.17340562114635927,-0.09727959701935274,0.09727959701935274,0.16865752637386322,TJX,Consumer Cyclical,2023,2023-01-10
0.04259870946407318,0.3597661775482727,-0.31716746808419954,0.31716746808419954,0.1836419701576233,TJX,Consumer Cyclical,2023,2023-07-13
0.039759907871484756,-0.005704593992488319,0.04546450186397308,0.04546450186397308,0.1788821965456009,TMO,Healthcare,2022,2022-07-12
0.06115075945854187,-0.03621110711125907,0.09736186656980095,0.09736186656980095,0.1731455773115158,TMO,Healthcare,2023,2023-01-10
0.020192332565784454,0.03703080489857493,-0.016838472332790476,0.016838472332790476,0.1506212204694748,TMO,Healthcare,2023,2023-07-13
0.32494935393333435,1.2010175396324467,-0.8760681856991124,0.8760681856991124,0.3659604489803314,TSLA,Consumer Cyclical,2023,2023-01-03
0.31309962272644043,-0.08534029570510401,0.39843991843154447,0.39843991843154447,0.3161652088165283,TSLA,Consumer Cyclical,2023,2023-07-06
0.047355424612760544,0.22077221924767426,-0.17341679463491372,0.17341679463491372,0.12336693704128265,TXN,Technology,2022,2022-07-12
0.08843322843313217,-0.042620860119672394,0.13105408855280457,0.13105408855280457,0.16253624856472015,TXN,Technology,2023,2023-01-10
0.0596611388027668,0.1366729164941703,-0.0770117776914035,0.0770117776914035,0.14721781015396118,TXN,Technology,2023,2023-07-13
0.053593821823596954,-0.11745230984003606,0.17104613166363303,0.17104613166363303,0.1818237602710724,UNH,Healthcare,2022,2022-07-12
0.04709569364786148,0.127170768684913,-0.08007507503705152,0.08007507503705152,0.16034729778766632,UNH,Healthcare,2023,2023-01-10
0.06883563846349716,0.16895347192488158,-0.10011783346138442,0.10011783346138442,0.18402495980262756,UNH,Healthcare,2023,2023-07-13
0.08180171996355057,0.04596183217612964,0.03583988778742093,0.03583988778742093,0.19597779214382172,UNP,Industrials,2022,2022-07-12
0.02492816001176834,0.14161420096057997,-0.11668604094881163,0.11668604094881163,0.18238459527492523,UNP,Industrials,2023,2023-01-10
0.05965420603752136,0.14573331342783769,-0.08607910739031632,0.08607910739031632,0.16594606637954712,UNP,Industrials,2023,2023-07-13
0.0397605262696743,0.07031674656313142,-0.030556220293457115,0.030556220293457115,0.16620886325836182,UPS,Industrials,2022,2022-07-12
0.03898128867149353,-0.07376639378065375,0.11274768245214728,0.11274768245214728,0.2271936982870102,UPS,Industrials,2023,2023-01-10
0.09048786759376526,-0.18824679498509486,0.27873466257886015,0.27873466257886015,0.1935817301273346,UPS,Industrials,2023,2023-07-13
0.07469634711742401,0.26615040449798294,-0.19145405738055893,0.19145405738055893,0.13499560952186584,V,Financial Services,2022,2022-09-22
0.06718258559703827,0.2794143049492115,-0.21223171935217322,0.21223171935217322,0.12655310332775116,V,Financial Services,2023,2023-03-24
0.06496623903512955,0.16452139883426053,-0.09955515979913099,0.09955515979913099,0.12408822774887085,V,Financial Services,2023,2023-09-25
0.18650899827480316,0.20347566380807505,-0.01696666553327189,0.01696666553327189,0.19050171971321106,VRTX,Healthcare,2022,2022-07-12
0.17614741623401642,0.4894544989515693,-0.31330708271755286,0.31330708271755286,0.19195519387722015,VRTX,Healthcare,2023,2023-01-10
0.15751762688159943,0.4063664590978139,-0.24884883221621446,0.24884883221621446,0.1822826862335205,VRTX,Healthcare,2023,2023-07-13
0.04670654609799385,-0.27095863952502963,0.3176651856230235,0.3176651856230235,0.18479956686496735,VZ,Communication Services,2022,2022-07-12
0.08315498381853104,-0.029095258319512943,0.11225024213804398,0.11225024213804398,0.18009154498577118,VZ,Communication Services,2023,2023-01-10
0.05810840427875519,0.2630983269960779,-0.2049899227173227,0.2049899227173227,0.18960948288440704,VZ,Communication Services,2023,2023-07-13
0.1401757448911667,0.13448352025297405,0.005692224638192633,0.005692224638192633,0.15056133270263672,WFC,Financial Services,2022,2022-07-12
0.13812164962291718,0.19392805611525346,-0.055806406492336286,0.055806406492336286,0.13986064493656158,WFC,Financial Services,2023,2023-01-10
0.1262422353029251,0.3601542342675955,-0.2339119989646704,0.2339119989646704,0.16088975965976715,WFC,Financial Services,2023,2023-07-13
0.08696991205215454,0.25221385466525625,-0.1652439426131017,0.1652439426131017,0.14737564325332642,WMT,Consumer Defensive,2022,2022-07-12
0.07010992616415024,0.1291410249501095,-0.059031098785959274,0.059031098785959274,0.11022475361824036,WMT,Consumer Defensive,2023,2023-01-10
0.07212536036968231,0.3741502149231528,-0.3020248545534705,0.3020248545534705,0.1285889744758606,WMT,Consumer Defensive,2023,2023-07-13
0.08645062148571014,0.2799373498906795,-0.19348672840496933,0.19348672840496933,0.1190279871225357,XOM,Energy,2022,2022-07-12
0.0968194231390953,-0.07313294963932336,0.16995237277841868,0.16995237277841868,0.1326763927936554,XOM,Energy,2023,2023-01-10
0.07794397324323654,0.14087310433633987,-0.06292913109310333,0.06292913109310333,0.13049329817295074,XOM,Energy,2023,2023-07-13
0.057990845292806625,0.09372561413735,-0.03573476884454338,0.03573476884454338,0.1740216761827469,ZTS,Healthcare,2022,2022-08-05
0.04238039627671242,0.2057939623097431,-0.16341356603303067,0.16341356603303067,0.18419180810451508,ZTS,Healthcare,2023,2023-02-06
0.074062779545784,0.004593968465637274,0.06946881108014673,0.06946881108014673,0.1901017278432846,ZTS,Healthcare,2023,2023-08-08
